district name,amenity type,source node,amenity type
Mitte,art,331,29277
Mitte,perfumery,331,7242
Mitte,photo,331,10429
Mitte,computer,331,13344
Mitte,fabric,331,8441
Mitte,carpet,330,6200
Mitte,craft,330,4809
Mitte,bed,330,4326
Mitte,greengrocer,330,9080
Mitte,bookmaker,330,14021
Marzahn-Hellersdorf,florist,330,20196
Treptow-Köpenick,medical_supply,330,2937
Marzahn-Hellersdorf,beauty,330,12985
Mitte,tattoo,330,16473
Marzahn-Hellersdorf,bakery,330,13702
Neukölln,florist,329,28040
Neukölln,newsagent,329,7460
Mitte,butcher,329,10557
Neukölln,massage,329,9128
Neukölln,mall,329,3471
Mitte,second_hand,329,14839
Neukölln,kiosk,329,37514
Neukölln,travel_agency,329,12718
Neukölln,hairdresser,329,89514
Neukölln,variety_store,329,9562
Neukölln,supermarket,329,70453
Neukölln,shoes,329,9793
Neukölln,clothes,329,76113
Neukölln,chemist,329,11724
Neukölln,car,329,23063
Treptow-Köpenick,massage,329,5141
Neukölln,beauty,329,32340
Neukölln,bakery,329,74060
Mitte,antiques,328,13100
Neukölln,tobacco,328,2891
Neukölln,yes,328,5424
Tempelhof-Schöneberg,doityourself,328,7782
Neukölln,tailor,328,10952
Mitte,appliance,328,4088
Mitte,pet,328,5668
Neukölln,optician,328,12876
Neukölln,mobile_phone,328,22207
Neukölln,jewelry,328,15715
Neukölln,interior_decoration,328,6843
Neukölln,gift,328,9067
Neukölln,electronics,328,6035
Neukölln,convenience,328,73981
Neukölln,car_repair,328,27661
Mitte,electrical,328,2846
Neukölln,books,328,15976
Neukölln,beverages,328,11249
Neukölln,laundry,328,6376
Neukölln,department_store,328,3079
Charlottenburg-Wilmersdorf,garden_centre,328,1972
Mitte,gift,327,27059
Mitte,hearing_aids,327,7264
Mitte,pet_grooming,327,3542
Charlottenburg-Wilmersdorf,wool,327,1102
Neukölln,dry_cleaning,327,4746
Neukölln,funeral_directors,327,8967
Neukölln,cosmetics,327,4889
Mitte,locksmith,327,8000
Mitte,doityourself,326,7124
Steglitz-Zehlendorf,appliance;electronics,326,814
Mitte,leather,326,3457
Tempelhof-Schöneberg,farm,326,1814
Mitte,ticket,326,6095
Treptow-Köpenick,copyshop,325,3233
Mitte,storage_rental,325,3009
Tempelhof-Schöneberg,trade,325,1957
Neukölln,pet,325,4577
Mitte,paint,325,3169
Neukölln,medical_supply,325,5717
Neukölln,greengrocer,325,3782
Neukölln,doityourself,324,4281
Treptow-Köpenick,interior_decoration,324,3640
Steglitz-Zehlendorf,soap,324,809
Mitte,tea,324,7447
Tempelhof-Schöneberg,garden_centre,324,2028
Neukölln,hearing_aids,324,5328
Neukölln,coffee,324,3892
Tempelhof-Schöneberg,seafood,324,2695
Neukölln,kitchen,324,3208
Mitte,yes,324,17105
Treptow-Köpenick,mall,324,3057
Reinickendorf,stationery,323,6447
Mitte,telecommunication,323,3574
Reinickendorf,beauty,323,24136
Neukölln,wholesale,323,3587
Reinickendorf,clothes,323,29732
