district name,amenity type,source node,amenity type
Friedrichshain-Kreuzberg,restaurant_supplies,34,49
Reinickendorf,party,34,41
Reinickendorf,grocery,34,51
Reinickendorf,coffee_machines_repair,34,51
Reinickendorf,flea_market,34,51
Reinickendorf,bicycle_repair,34,51
Reinickendorf,weapons,34,57
Neukölln,frozen_food,34,43
Treptow-Köpenick,curtain,34,53
Treptow-Köpenick,department_store,34,90
Mitte,incense,34,41
Tempelhof-Schöneberg,stamps,34,57
Marzahn-Hellersdorf,hookah,34,48
Treptow-Köpenick,tobacco,34,81
Charlottenburg-Wilmersdorf,scooter,33,44
Neukölln,appliance,33,56
Reinickendorf,craft,33,93
Mitte,printing,33,60
Tempelhof-Schöneberg,vacuum_cleaner,33,90
Friedrichshain-Kreuzberg,religion,33,45
Lichtenberg,fishing,33,65
Charlottenburg-Wilmersdorf,general,33,89
Tempelhof-Schöneberg,foil,33,49
Neukölln,lottery,33,50
Neukölln,wool,33,80
Charlottenburg-Wilmersdorf,ski,33,42
Tempelhof-Schöneberg,coffee_machine,33,106
Reinickendorf,photo_studio,33,44
Friedrichshain-Kreuzberg,water,33,47
Reinickendorf,repair,33,50
Reinickendorf,radiotechnics,33,83
Steglitz-Zehlendorf,irrigation,32,39
Lichtenberg,lighting,32,60
Treptow-Köpenick,e-cigarette,32,86
Treptow-Köpenick,hifi,32,47
Neukölln,shoe_repair,32,81
Friedrichshain-Kreuzberg,skate,32,53
Reinickendorf,interior_decoration,32,128
Treptow-Köpenick,antiques,32,61
Lichtenberg,piercing,32,37
Reinickendorf,leather,32,70
Tempelhof-Schöneberg,print_shop,32,54
Lichtenberg,grocery,32,38
Charlottenburg-Wilmersdorf,video_games,31,64
Friedrichshain-Kreuzberg,headshop,31,36
Marzahn-Hellersdorf,pottery,31,43
Tempelhof-Schöneberg,gas,31,57
Steglitz-Zehlendorf,craft,31,94
Neukölln,frame,31,130
Neukölln,scuba_diving,31,47
Mitte,doors,31,38
Mitte,stroller,31,38
Lichtenberg,rental,31,42
Friedrichshain-Kreuzberg,motorcycle_repair,31,48
Neukölln,ice_cream,31,132
Steglitz-Zehlendorf,tea;art,31,35
Mitte,fairtrade,31,38
Steglitz-Zehlendorf,car;car_repair,31,35
Mitte,gas,31,83
Neukölln,antiques,30,148
Treptow-Köpenick,window_blind,30,37
Treptow-Köpenick,wholesale,30,203
Tempelhof-Schöneberg,growshop,30,53
Marzahn-Hellersdorf,frozen_food,30,34
Treptow-Köpenick,toys,30,161
Tempelhof-Schöneberg,battery,30,53
Reinickendorf,tea,30,66
Treptow-Köpenick,boutique,30,49
Treptow-Köpenick,charity,30,51
Friedrichshain-Kreuzberg,dairy,29,36
Neukölln,esoteric,29,55
Steglitz-Zehlendorf,wallpaper,29,35
Neukölln,outdoor,29,174
Mitte,helmet,29,40
Friedrichshain-Kreuzberg,golf,29,34
Neukölln,flea_market,29,43
Treptow-Köpenick,car_parts,29,49
Mitte,"Make-up, Prosthetics",29,36
Lichtenberg,pet_grooming,29,38
Spandau,tobacco,29,50
Marzahn-Hellersdorf,deli,29,64
Lichtenberg,fashion_accessories,29,39
Reinickendorf,trophy,29,40
Spandau,erotic,29,36
Mitte,lottery,28,42
Charlottenburg-Wilmersdorf,grocery,28,30
Mitte,cleaning_products,28,35
Reinickendorf,scuba_diving,28,38
Neukölln,fan,28,57
Charlottenburg-Wilmersdorf,haberdashery,28,35
Marzahn-Hellersdorf,massage,28,70
Tempelhof-Schöneberg,auction_house,28,50
Steglitz-Zehlendorf,haberdashery,28,35
Treptow-Köpenick,shoe_repair,28,31
Spandau,sports,28,43
Marzahn-Hellersdorf,craft,28,80
Steglitz-Zehlendorf,ski,27,33
Lichtenberg,tool_hire,27,33
Marzahn-Hellersdorf,lottery,27,33
Charlottenburg-Wilmersdorf,irrigation,27,29
Charlottenburg-Wilmersdorf,spices,27,45
Steglitz-Zehlendorf,no,26,35
Mitte,tool_hire,26,30
Steglitz-Zehlendorf,lottery,26,34
Charlottenburg-Wilmersdorf,esoteric,26,31
Reinickendorf,perfumery,26,60
Marzahn-Hellersdorf,scooter,26,30
Steglitz-Zehlendorf,flooring,26,57
Treptow-Köpenick,telecommunication,26,38
Mitte,interior_decoration;furniture,26,33
Charlottenburg-Wilmersdorf,golf,26,34
Marzahn-Hellersdorf,coffee,26,30
Marzahn-Hellersdorf,pastry,25,30
Treptow-Köpenick,appliance,25,38
Marzahn-Hellersdorf,tutoring,25,36
Spandau,water_sports,25,30
Treptow-Köpenick,video_games,25,29
Marzahn-Hellersdorf,flooring,25,37
Reinickendorf,bakery;pastry,25,92
Treptow-Köpenick,bag,25,41
Treptow-Köpenick,glaziery,25,34
Neukölln,leather,25,69
Treptow-Köpenick,party,25,28
Friedrichshain-Kreuzberg,cleaning_products,25,39
Lichtenberg,scooter,25,30
Steglitz-Zehlendorf,household_linen,25,55
Treptow-Köpenick,outpost,25,26
Charlottenburg-Wilmersdorf,religion,25,37
Spandau,dairy,25,30
Treptow-Köpenick,pottery,25,54
Treptow-Köpenick,video_games;clothes,24,25
Treptow-Köpenick,hairdresser_supply,24,28
Reinickendorf,chocolate,24,29
Spandau,security,24,29
Mitte,gemstones,24,34
Neukölln,camera,24,37
Marzahn-Hellersdorf,erotic,24,26
Mitte,fishing,24,33
Reinickendorf,tiles,23,42
Mitte,stamps,23,27
Neukölln,model,23,32
Neukölln,radiotechnics,23,89
Treptow-Köpenick,general,23,55
Mitte,smart_home,23,27
Mitte,souvenir,23,30
Friedrichshain-Kreuzberg,candles,23,41
Treptow-Köpenick,fireplace,23,24
Mitte,shoes;locksmith,23,27
Mitte,auction,23,72
Treptow-Köpenick,leather,23,40
Treptow-Köpenick,paint,23,105
Treptow-Köpenick,water_filter,23,24
Tempelhof-Schöneberg,irrigation,23,42
Mitte,golf,23,27
Treptow-Köpenick,boat,22,23
Mitte,juggling,22,26
Spandau,general,22,23
Steglitz-Zehlendorf,massage_table,22,28
Steglitz-Zehlendorf,candles,22,29
Treptow-Köpenick,flooring,22,27
Marzahn-Hellersdorf,wholesale,22,43
Friedrichshain-Kreuzberg,wigs,22,47
Mitte,coffee_machine,22,50
Mitte,haberdashery,22,26
Treptow-Köpenick,chocolate,22,26
Lichtenberg,chocolate,21,28
Mitte,coffee_roasting; confectionary,21,25
Treptow-Köpenick,pyrotechnics,21,22
Tempelhof-Schöneberg,tool_hire,21,32
Neukölln,shoes;locksmith,21,32
Steglitz-Zehlendorf,psychic,21,27
Marzahn-Hellersdorf,alcohol,21,23
Neukölln,trophy,21,24
Spandau,motorcycle,20,42
Marzahn-Hellersdorf,rental,20,30
Steglitz-Zehlendorf,fishing,20,25
Neukölln,boutique,20,56
Reinickendorf,bag,20,47
Steglitz-Zehlendorf,rubber_stamps,20,26
Mitte,growshop,20,24
Steglitz-Zehlendorf,coffee_machines,20,55
Charlottenburg-Wilmersdorf,fan,20,22
Mitte,conservator,20,24
Marzahn-Hellersdorf,fishing,20,30
Mitte,auction_house,20,24
Mitte,esoteric,20,41
Mitte,fan,20,20
Neukölln,juggling,19,30
Treptow-Köpenick,advertising,19,24
Marzahn-Hellersdorf,window_blind,19,29
Neukölln,packing_material,19,30
Treptow-Köpenick,fan,19,55
Treptow-Köpenick,radiotechnics,19,29
Marzahn-Hellersdorf,ticket,19,43
Treptow-Köpenick,pastry,19,139
Mitte,packing_material,19,23
Mitte,ceramics,19,23
Marzahn-Hellersdorf,batteries,19,29
Tempelhof-Schöneberg,conservator,19,37
Neukölln,haberdashery,18,29
Charlottenburg-Wilmersdorf,money_lender,18,20
Marzahn-Hellersdorf,curtain,18,28
Charlottenburg-Wilmersdorf,gold_buyer,18,20
Lichtenberg,power_tools,18,20
Steglitz-Zehlendorf,scooter,18,24
Lichtenberg,cheese,18,25
Steglitz-Zehlendorf,clothes;toys,18,24
Reinickendorf,food,18,27
Steglitz-Zehlendorf,copier,18,24
Steglitz-Zehlendorf,erotic,18,55
Spandau,rental,18,24
Lichtenberg,flea_market,18,20
Steglitz-Zehlendorf,tiles,18,27
Tempelhof-Schöneberg,fuel,17,17
Friedrichshain-Kreuzberg,pallets,17,18
Treptow-Köpenick,bathroom_furnishing,17,34
Mitte,alteration,17,22
Tempelhof-Schöneberg,ceramics,17,30
Friedrichshain-Kreuzberg,gemstones,17,18
Marzahn-Hellersdorf,boutique,17,27
Friedrichshain-Kreuzberg,alteration,17,18
Marzahn-Hellersdorf,collector,17,18
Reinickendorf,spices,17,20
Reinickendorf,tailor;dry_cleaning,17,27
Reinickendorf,pottery,17,53
Steglitz-Zehlendorf,paint,17,31
Steglitz-Zehlendorf,cheese,16,22
Neukölln,chocolate,16,49
Lichtenberg,radiotechnics,16,23
Steglitz-Zehlendorf,esoteric,16,22
Marzahn-Hellersdorf,baby_goods,16,21
Steglitz-Zehlendorf,general,16,22
Steglitz-Zehlendorf,gemstones,16,22
Mitte,battery,16,20
Steglitz-Zehlendorf,leather,16,22
Tempelhof-Schöneberg,flooring;paint;curtain,16,17
Mitte,safe,16,20
Friedrichshain-Kreuzberg,herbalist,16,51
Treptow-Köpenick,tiles,16,19
Tempelhof-Schöneberg,shoes;locksmith,16,20
Steglitz-Zehlendorf,scuba_diving,16,22
Treptow-Köpenick,craft,16,58
Lichtenberg,frozen_food,16,19
Reinickendorf,window_blind,15,26
Mitte,optician; boutique,15,19
Treptow-Köpenick,farm,15,28
Neukölln,power_tools,15,25
Reinickendorf,video,15,17
Reinickendorf,general,15,15
Mitte,bbq,15,20
Treptow-Köpenick,tool_hire,15,27
Tempelhof-Schöneberg,fireplace,15,21
Marzahn-Hellersdorf,locksmith,15,29
Neukölln,swimming_pool,15,32
Mitte,skate,15,19
Mitte,nuts,15,19
Lichtenberg,watches,14,17
Treptow-Köpenick,junkshop,14,15
Reinickendorf,estate_agent,14,14
Friedrichshain-Kreuzberg,household_linen,14,31
Tempelhof-Schöneberg,repair,14,37
Mitte,ship_chandler,14,18
Lichtenberg,printing,14,17
Mitte,water_sports,13,17
Mitte,power_tools,13,16
Marzahn-Hellersdorf,trade,13,42
Marzahn-Hellersdorf,tiles,13,21
Marzahn-Hellersdorf,pumps,13,21
Reinickendorf,shoe_repair,13,24
Charlottenburg-Wilmersdorf,umbrella,13,14
Mitte,headshop,13,16
Reinickendorf,windows;blinds,13,13
Treptow-Köpenick,sewing,13,15
Marzahn-Hellersdorf,fence,13,21
Reinickendorf,collector,13,21
Marzahn-Hellersdorf,tool_hire,13,13
Reinickendorf,ticket,12,60
Neukölln,spices,12,21
Reinickendorf,fashion_accessories,12,13
Friedrichshain-Kreuzberg,junkshop,12,14
Marzahn-Hellersdorf,farm,12,12
Neukölln,flooring;paint;curtain,12,15
Charlottenburg-Wilmersdorf,printing,12,15
Mitte,solar,12,16
Treptow-Köpenick,herbalist,12,14
Steglitz-Zehlendorf,bbq,12,16
Steglitz-Zehlendorf,rental,12,16
Reinickendorf,lighting,12,13
Tempelhof-Schöneberg,pasta,11,18
Steglitz-Zehlendorf,flooring;paint;curtain,11,13
Tempelhof-Schöneberg,boom_barrier,11,18
Steglitz-Zehlendorf,video,11,13
Treptow-Köpenick,growshop,11,11
Tempelhof-Schöneberg,helmet,11,18
Charlottenburg-Wilmersdorf,radiotechnics,11,21
Mitte,sailing,11,15
Marzahn-Hellersdorf,general,11,11
Friedrichshain-Kreuzberg,car;car_repair,11,13
Marzahn-Hellersdorf,bookmaker,11,14
Reinickendorf,wigs,11,11
Treptow-Köpenick,repair,10,19
Reinickendorf,frame,10,10
Reinickendorf,tape,10,10
Charlottenburg-Wilmersdorf,gold,10,13
Tempelhof-Schöneberg,computer_repair,10,10
Treptow-Köpenick,fashion_accessories,10,20
Treptow-Köpenick,erotic,10,28
Steglitz-Zehlendorf,pallets,10,13
Lichtenberg,seafood,10,12
Tempelhof-Schöneberg,fishing,10,17
Tempelhof-Schöneberg,flags,10,14
Treptow-Köpenick,lighting,10,34
Neukölln,games,10,16
Friedrichshain-Kreuzberg,scooter,10,11
Marzahn-Hellersdorf,interior_decoration,10,14
Neukölln,piercing,10,15
Marzahn-Hellersdorf,tools,9,12
Friedrichshain-Kreuzberg,bbq,9,9
Friedrichshain-Kreuzberg,interior_decoration;furniture,9,9
Treptow-Köpenick,collector,9,21
Charlottenburg-Wilmersdorf,caravan,9,9
Tempelhof-Schöneberg,dairy,9,9
Treptow-Köpenick,carpet,9,19
Treptow-Köpenick,hookah,9,10
Treptow-Köpenick,wool,9,12
Treptow-Köpenick,printer_ink,9,14
Treptow-Köpenick,cannabis,9,29
Charlottenburg-Wilmersdorf,archive,9,10
Treptow-Köpenick,music,9,161
Friedrichshain-Kreuzberg,stroller,9,18
Charlottenburg-Wilmersdorf,headshop,9,12
Treptow-Köpenick,pawnbroker,9,23
Marzahn-Hellersdorf,charity,9,9
Treptow-Köpenick,security,9,10
Treptow-Köpenick,musical_instrument,9,92
Treptow-Köpenick,lottery,9,10
Mitte,windows;blinds,9,9
Treptow-Köpenick,dairy,9,10
Treptow-Köpenick,model,9,10
Treptow-Köpenick,alcohol,9,110
Tempelhof-Schöneberg,solar,8,15
Mitte,scooter,8,8
Treptow-Köpenick,frame,8,20
Steglitz-Zehlendorf,furniture;hifi,8,9
Mitte,outpost,8,8
Tempelhof-Schöneberg,furniture;hifi,8,17
Marzahn-Hellersdorf,glaziery,8,10
Lichtenberg,skate,8,10
Treptow-Köpenick,flea_market,8,8
Charlottenburg-Wilmersdorf,soap,8,9
Tempelhof-Schöneberg,water_sports,8,15
Steglitz-Zehlendorf,print_shop,8,9
Lichtenberg,pest_control,8,10
Mitte,clothes;toys,8,10
Neukölln,outpost,8,8
Friedrichshain-Kreuzberg,fairtrade,8,17
Tempelhof-Schöneberg,trophy,8,8
Tempelhof-Schöneberg,frozen_food,8,8
Neukölln,printing,7,11
Friedrichshain-Kreuzberg,auction,7,13
Steglitz-Zehlendorf,water,7,8
Lichtenberg,trade,7,12
Friedrichshain-Kreuzberg,coffee_roasting; confectionary,7,7
Mitte,copier,7,9
Spandau,trade,7,14
Friedrichshain-Kreuzberg,pest_control,7,10
Charlottenburg-Wilmersdorf,appliance;electronics,7,8
Friedrichshain-Kreuzberg,souvenir,7,7
Reinickendorf,fireplace,7,7
Charlottenburg-Wilmersdorf,foil,7,8
Lichtenberg,paint,7,11
Spandau,wholesale,7,25
Steglitz-Zehlendorf,ice_cream,7,17
Treptow-Köpenick,cheese,6,21
Mitte,print_shop,6,8
Mitte,psychic,6,8
Mitte,rubber_stamps,6,8
Treptow-Köpenick,seafood,6,27
Lichtenberg,wool,6,6
Friedrichshain-Kreuzberg,incense,6,13
Neukölln,gas,6,9
Steglitz-Zehlendorf,weapons,6,8
Steglitz-Zehlendorf,alteration,6,8
Tempelhof-Schöneberg,junkshop,6,6
Lichtenberg,printer_ink,6,6
Steglitz-Zehlendorf,cannabis,6,8
Friedrichshain-Kreuzberg,smart_home,6,6
Lichtenberg,hookah,5,5
Neukölln,advertising,5,6
Lichtenberg,spices,5,7
Lichtenberg,window_blind,5,6
Lichtenberg,no,5,6
Spandau,window_blind,5,7
Charlottenburg-Wilmersdorf,trophy,5,6
Friedrichshain-Kreuzberg,fan,5,5
Friedrichshain-Kreuzberg,estate_agent,5,7
Spandau,hifi,5,7
Neukölln,headshop,5,7
Lichtenberg,hifi,5,9
Charlottenburg-Wilmersdorf,pallets,5,6
Spandau,electrical,5,5
Spandau,nutrition_supplements,5,5
Spandau,e-cigarette,5,7
Marzahn-Hellersdorf,musical_instrument,5,6
Charlottenburg-Wilmersdorf,license_plates,5,6
Lichtenberg,caravan,5,7
Spandau,ship_chandler,5,5
Friedrichshain-Kreuzberg,psychic,5,5
Lichtenberg,packing_material,5,5
Spandau,paint,5,7
Charlottenburg-Wilmersdorf,groundskeeping,5,5
Treptow-Köpenick,computer_repair,5,6
Friedrichshain-Kreuzberg,ski,5,5
Spandau,tool_hire,5,5
Treptow-Köpenick,piercing,4,4
Treptow-Köpenick,free,4,4
Treptow-Köpenick,power_tools,4,4
Marzahn-Hellersdorf,video,4,4
Treptow-Köpenick,scuba_diving,4,8
Treptow-Köpenick,printing,4,4
Treptow-Köpenick,esoteric,4,8
Lichtenberg,water,4,6
Mitte,massage_table,4,4
Lichtenberg,cleaning_products,4,6
Tempelhof-Schöneberg,anime,4,12
Treptow-Köpenick,nutrition_supplements,4,10
Treptow-Köpenick,no,4,7
Lichtenberg,agrarian,4,5
Treptow-Köpenick,packing_material,4,4
Friedrichshain-Kreuzberg,tape,4,5
Reinickendorf,hifi,4,4
Lichtenberg,candles,4,6
Neukölln,vacuum_cleaner,4,4
Neukölln,toner,4,4
Lichtenberg,security,4,5
Friedrichshain-Kreuzberg,model,4,4
Treptow-Köpenick,ice_cream,4,21
Treptow-Köpenick,shoes;locksmith,4,4
Neukölln,security_materials,4,4
Lichtenberg,carpet,4,4
Treptow-Köpenick,grocery,4,8
Treptow-Köpenick,games,4,8
Neukölln,free,4,4
Lichtenberg,party,4,6
Neukölln,anime,4,6
Treptow-Köpenick,video,4,14
Mitte,outlet,4,4
Tempelhof-Schöneberg,energy,4,4
Spandau,ice_cream,4,4
Tempelhof-Schöneberg,it,4,10
Neukölln,flags,4,4
Charlottenburg-Wilmersdorf,juggling,4,5
Marzahn-Hellersdorf,growshop,4,4
Tempelhof-Schöneberg,security_materials,4,6
Tempelhof-Schöneberg,toner,4,6
Lichtenberg,video_games,3,3
Mitte,pallets,3,3
Steglitz-Zehlendorf,auction,3,4
Treptow-Köpenick,weapons,3,3
Neukölln,coffee_machines,3,3
Mitte,ski,3,3
Mitte,wallpaper,3,3
Friedrichshain-Kreuzberg,fireplace,3,9
Neukölln,pallets,3,4
Neukölln,fishing,3,3
Steglitz-Zehlendorf,nuts,3,3
Friedrichshain-Kreuzberg,massage_table,3,3
Treptow-Köpenick,spices,3,3
Neukölln,candles,3,4
Spandau,alcohol,3,7
Spandau,bathroom_furnishing,3,3
Spandau,antiques,3,7
Lichtenberg,electrical,3,6
Treptow-Köpenick,swimming_pool,3,4
Treptow-Köpenick,camera,3,5
Marzahn-Hellersdorf,music,2,3
Marzahn-Hellersdorf,houseware,2,4
Treptow-Köpenick,security_materials,2,2
Treptow-Köpenick,juggling,2,2
Steglitz-Zehlendorf,coffee_roasting; confectionary,2,2
Charlottenburg-Wilmersdorf,coffee_machines_repair,2,2
Tempelhof-Schöneberg,ship_chandler,2,3
Spandau,groundskeeping,2,2
Charlottenburg-Wilmersdorf,leatherworking,2,2
Spandau,scuba_diving,2,2
Tempelhof-Schöneberg,sailing,2,3
Spandau,pet_grooming,2,2
Steglitz-Zehlendorf,interior_decoration;furniture,2,2
Spandau,glaziery,2,2
Steglitz-Zehlendorf,optician; boutique,2,2
Mitte,computer_repair,2,2
Spandau,gas,2,4
Mitte,chandler,2,2
Spandau,frame,2,2
Friedrichshain-Kreuzberg,stamps,2,2
Charlottenburg-Wilmersdorf,flea_market,2,2
Spandau,vacuum_cleaner,2,2
Spandau,it,2,2
Neukölln,growshop,2,2
Treptow-Köpenick,restaurant_supplies,2,2
Reinickendorf,outlet,2,2
Treptow-Köpenick,flags,2,2
Spandau,fireplace,2,2
Spandau,ceramics,2,2
Treptow-Köpenick,toner,2,2
Charlottenburg-Wilmersdorf,tape,2,2
Spandau,watches,2,2
Marzahn-Hellersdorf,wine,2,4
Spandau,conservator,2,2
Spandau,flooring,2,2
Tempelhof-Schöneberg,herbalist,2,2
Spandau,helmet,2,2
Neukölln,gold,2,2
Treptow-Köpenick,haberdashery,2,2
Friedrichshain-Kreuzberg,fishing,2,4
Steglitz-Zehlendorf,safe,2,2
Mitte,fuel,1,1
Reinickendorf,religion,1,1
Lichtenberg,curtain,1,1
Mitte,free,1,1
Treptow-Köpenick,vacuum_cleaner,1,1
Mitte,florist;gardener,1,1
Mitte,furniture;hifi,1,1
Reinickendorf,tool_hire,1,1
Marzahn-Hellersdorf,leather,1,1
Lichtenberg,bathroom_furnishing,1,2
Marzahn-Hellersdorf,car;car_repair,1,1
Dahlwitz-Hoppegarten,car_parts,1,1
Dahlwitz-Hoppegarten,car,1,1
Marzahn-Hellersdorf,tea,1,1
Dahlwitz-Hoppegarten,bicycle,1,1
Dahlwitz-Hoppegarten,beverages,1,2
Dahlwitz-Hoppegarten,beauty,1,5
Dahlwitz-Hoppegarten,bakery,1,2
Marzahn-Hellersdorf,scuba_diving,1,1
Marzahn-Hellersdorf,antiques,1,1
Marzahn-Hellersdorf,bag,1,1
Treptow-Köpenick,baby_goods,1,1
Marzahn-Hellersdorf,boat,1,1
Treptow-Köpenick,anime,1,1
Marzahn-Hellersdorf,chocolate,1,1
Reinickendorf,camera,1,1
Marzahn-Hellersdorf,restaurant_supplies,1,1
Neukölln,baby_goods,1,1
Marzahn-Hellersdorf,pyrotechnics,1,1
Marzahn-Hellersdorf,dry_cleaning;laundry;tailor,1,1
Marzahn-Hellersdorf,fabric,1,1
Marzahn-Hellersdorf,fan,1,3
Mitte,printshop,1,1
Tempelhof-Schöneberg,packing_material,1,1
Marzahn-Hellersdorf,hairdresser_supply,1,1
Tempelhof-Schöneberg,piercing,1,1
Tempelhof-Schöneberg,tofu,1,1
Marzahn-Hellersdorf,health_food,1,1
Marzahn-Hellersdorf,honey,1,1
Dahlwitz-Hoppegarten,car_repair,1,1
Dahlwitz-Hoppegarten,florist,1,4
Dahlwitz-Hoppegarten,garden_centre,1,1
Dahlwitz-Hoppegarten,gift,1,1
Steglitz-Zehlendorf,headshop,1,1
Neukölln,wigs,1,1
Friedrichshain-Kreuzberg,rubber_stamps,1,1
Neukölln,weapons,1,1
Friedrichshain-Kreuzberg,outlet,1,1
Neukölln,religion,1,1
Treptow-Köpenick,frozen_food,1,1
Charlottenburg-Wilmersdorf,bicycle_repair,1,1
Friedrichshain-Kreuzberg,coffee_machine,1,1
Friedrichshain-Kreuzberg,caravan,1,1
Neukölln,golf,1,1
Dahlwitz-Hoppegarten,vacant,1,1
Dahlwitz-Hoppegarten,tyres,1,1
Dahlwitz-Hoppegarten,travel_agency,1,1
Marzahn-Hellersdorf,watches,1,1
Marzahn-Hellersdorf,video_games,1,1
Dahlwitz-Hoppegarten,tools,1,1
Dahlwitz-Hoppegarten,tailor,1,1
Dahlwitz-Hoppegarten,supermarket,1,8
Dahlwitz-Hoppegarten,storage_rental,1,1
Dahlwitz-Hoppegarten,pet_grooming,1,1
Dahlwitz-Hoppegarten,optician,1,2
Dahlwitz-Hoppegarten,musical_instrument,1,1
Dahlwitz-Hoppegarten,interior_decoration,1,1
Dahlwitz-Hoppegarten,hairdresser,1,4
Treptow-Köpenick,coffee_machines,1,1
Dahlwitz-Hoppegarten,greengrocer,1,1
Friedrichshain-Kreuzberg,dry_cleaning;laundry;tailor,1,2
